id,name,description
1009719,Wonder Man,"Simon Williams agreed to undergo an experiment to give him superhuman powers, and Baron Zemo gave him the costumed guise of Wonder Man, warning Simon that he would die without further treatments from Zemo in order to ensure his loyalty, but Simon betrayed Zemo to the Avengers and ultimately joined their ranks."
1009720,Wong,"When Wong reached adulthood, the Ancient One sent him to the United States to his disciple, Doctor Stephen Strange, where has served Strange loyally and well for many years."
1015005,Wong (Ultimate),
1010737,Wraith,
1010884,Wrecker,"Dirk Garthwaite, the son of a construction worker and abusive father and husband, grew up filled with resentment and anger toward his father, who abandoned the family, and quickly turned to crime, in which he used a crowbar as a reminder of his father, destroying each place he robbed."
1010883,Wrecking Crew,
1009722,X-23,"A clone of the mutant Wolverine, X-23 was trained as a living weapon by a secretive government agency.  Now residing with the X-Men, she strives to recover her stolen youth and become a fully realized person."
1010804,X-51,
1011418,X-Babies,
1009723,X-Cutioner,
1010738,X-Factor,
1010739,X-Factor Investigations,
1009724,X-Force,
1009725,X-Man,"A clone of Nathan Summers (Cable), Nate Grey was created in the ""Age of Apocalypse"" timeline by that timeline's Mr. Sinister for the sole purpose of destroying Apocalypse."
1009726,X-Men,"Feared and hated by humans because they're different, the X-Men are heroic mutants, individuals born with special powers who've sworn to use their gifts to protect mutants as well as humans."
1011109,X-Men (Ultimate),
1010875,X-Ray (James Darnell),"James Darnell, along with his sister, was among the small group led by engineer Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since."
1010806,X-Statix,
1009732,X.S.E.,
1011094,Xavin,
1009734,Xorn (Kuan-Yin Xorn),"Xorn, whose mutation manifested as a tiny, powerful star inside his head, was brainwashed into believing he was the reincarnation of Magneto."
1009736,Yellow Claw,"The Yellow Claw is Plan Tzu, the 19th Century descendant of and rightful successor to the legendary warlord Temujin, a.k.a. Genghis Khan."
1009737,Yellowjacket (Hank Pym),"After brilliant scientist Henry Pym discovered a process in which he could manipulate a newly discovered group of subatomic particles through magnetic fields, he tested the serums on himself and accidentally shrunk himself to the size of an ant."
1010996,Yellowjacket (Rita DeMara),"Rita DeMara, hoping to show off her talent of engineering, stole a copy of the Yellowjacket costume from the Avengers Mansion."
1011542,Yondu,"Yondu Udonta was a game hunter of the primitive Zatoan tribe, which were humanoid beings who were native to Centauri IV."
1010698,Young Avengers,
1011277,Young X-Men,
1009738,Zaladane,
1010841,Zaran,
1010716,Zarda,
1011163,Zarek,"Zarek is a member of the Kree race with no superhuman abilities or specialized weaponry, but as a blue Kree, he has enhanced strength, stamina and durability."
1009739,Zeigeist,
1010780,Zemo,
1011515,Zeus,"Zeus ruled a peaceful Olympus for centuries while he and his siblings populated the realm through interbreeding with humans, extradimensionals, Titans, and whatever else caught their fancy."
1011127,Zodiak,"Twelve demons merged with Norman Harrison, who, soon after, adopted the guise of Zodiac and used his abilities to harness powers based on the astrological Zodiac."
1009741,Zombie (Simon Garth),"War hero Simon Garth was turned into a zombie by his secretary, Layla, who was also a voodoo priestess, after being killed by his gardener, Gyps."
1011183,Zuras,Zuras was once the leader of the Eternals.
1009742,Zzzax,"A chain reaction in an atomic reactor, a result of a terrorist attack, accidentally created a force that absorbed the electrolytes of the nearby humans' brains, granting the explosion of energy a rudimentary sentience.  "
